month,year,latitude,longitude,price,room_type
4,2024,40.44925049,-3.57680619,89.0,Double Room (1 Adult)
4,2024,40.4270079,-3.68410125,145.0,Single Room
4,2024,40.4130645,-3.66922554,131.0,Standard Queen Room - Accessible
4,2024,40.46658238,-3.59016761,61.0,Single Room
4,2024,40.43859914,-3.69287744,145.0,Single Room
4,2024,40.4210194,-3.70042,112.0,Deluxe Double or Twin Room
4,2024,40.41184389,-3.69792804,140.0,Single Room
4,2024,40.40689331,-3.6831142,119.0,Single Room
4,2024,40.39187083,-3.69594321,70.0,Single Room
4,2024,40.45860935,-3.58240396,98.0,Double Room (1 Adult)
4,2024,40.42810127,-3.69599283,135.0,Standard Double or Twin Room
4,2024,40.42073614,-3.7055628,72.0,Single Room
4,2024,40.40909293,-3.69301558,106.0,Economy Small Single Room
4,2024,40.41868098,-3.70398045,148.0,Budget Single Room
4,2024,40.40987718,-3.69371295,213.0,Standard Room
4,2024,40.42752447,-3.68504539,277.0,Standard Single Room
4,2024,40.40146032,-3.68706107,150.0,Double or Twin Room
4,2024,40.4240708,-3.7007468,82.0,Single Room
4,2024,40.447457,-3.54927,98.0,Standard Queen Room
4,2024,40.43837356,-3.69514793,181.0,Superior Double or Twin Room
4,2024,40.42148464,-3.67212184,194.0,Standard Queen Room with Sofa
4,2024,40.387009,-3.646423,53.0,Bunk Bed in Mixed Dormitory Room
4,2024,40.41261177,-3.69404688,276.0,Individual Room
4,2024,40.41748598,-3.70867432,100.0,Deluxe Single Room
4,2024,40.44800846,-3.58219743,135.0, Double or Twin Room with free airport shuttle
4,2024,40.41778044,-3.71158183,89.0,Interior Single Room
4,2024,40.4483838,-3.7029066,40.0,Single Room
4,2024,40.4475492,-3.62816378,121.0,Twin Room
4,2024,40.40616008,-3.72182518,170.0,Standard Double or Twin Room
4,2024,40.442781,-3.697252,96.0,Single Room
4,2024,40.41530745,-3.69904719,66.0,Single Room
4,2024,40.42436782,-3.70699525,69.0,Single Room
4,2024,40.40714642,-3.69308468,40.0,Bed in 8-Bed Mixed Dormitory Room
4,2024,40.44888105,-3.711382,125.0,Economy Single Room
4,2024,40.41770969,-3.70278165,113.0,Single Premium
4,2024,40.41653068,-3.6992383,65.0,Single Room
4,2024,40.4258467,-3.7072969,79.0,Single Room with Shared Bathroom
4,2024,40.447369,-3.54967,71.0,Standard Twin Room
4,2024,40.42048918,-3.70542347,60.0,Single Room
4,2024,40.4381245,-3.672553,129.0,Twin Room
4,2024,40.42092515,-3.71491984,127.0,Double or Twin Studio
4,2024,40.419517,-3.69788,24.0,Bed in 10-Bed Mixed Dormitory Room
4,2024,40.40778583,-3.68938923,190.0,Basic Single Room
4,2024,40.428868,-3.703812,75.0,Single Room
4,2024,40.41562623,-3.70538386,92.0,Small Interior Single Room
4,2024,40.42513862,-3.68209362,190.0,Double or Twin Room
4,2024,40.47370262,-3.57568502,64.0,Single Room
4,2024,40.41348294,-3.66766935,152.0,Standard Queen Room
4,2024,40.45824608,-3.58274058,106.0,Double or Twin Room (1-2 Adults)
4,2024,40.41915269,-3.70947227,117.0,Single Room
4,2024,40.42186036,-3.700912,45.0,Single Room
4,2024,40.421459,-3.707392,166.0,Single Room
4,2024,40.40400428,-3.69006112,198.0,Standard King Room
4,2024,40.43671385,-3.67907748,239.0,Standard Single Room
4,2024,40.41892807,-3.71011868,117.0,Economy Single Room
4,2024,40.41449365,-3.70012745,161.0,Single Room
4,2024,40.43109237,-3.68746743,128.0,Single Room
4,2024,40.43083001,-3.70771676,128.0,Single  Interior Room
4,2024,40.4139392,-3.69445324,157.0,Standard Single Room
4,2024,40.42126309,-3.7019594,173.0,Double or Twin Room
4,2024,40.41962508,-3.70772243,160.0,Single Room
4,2024,40.42173,-3.705213,89.0,Deluxe Triple Room
4,2024,40.42143666,-3.70809093,176.0,Single Room
4,2024,40.42148464,-3.72164011,112.0,Small Double Room
4,2024,40.46986968,-3.58180046,144.0,Meliá Room
4,2024,40.45596031,-3.68974328,281.0,Standard Queen Room
4,2024,40.45341253,-3.70171726,35.0,Single Room with Shared Bathroom
4,2024,40.45099256,-3.59465897,106.0,Standard Double or Twin Room
4,2024,40.47286912,-3.58212233,65.0,Single Room
4,2024,40.51257565,-3.67628932,150.0,Standard Double or Twin Room
4,2024,40.41906,-3.70164,96.0,Deluxe Double or Twin Room
4,2024,40.432486,-3.651702,56.0,Single Room
4,2024,40.45701749,-3.64773721,139.0,Twin Room
4,2024,40.42639434,-3.68553624,386.0,Petite Double Room
4,2024,40.4204024,-3.69931206,90.0,Single Room
4,2024,40.41269528,-3.69943624,108.0,Double Room with Balcony
4,2024,40.41973569,-3.70896935,96.0,Executive Double or Twin Room
4,2024,40.4684992,-3.6907391,89.0,One-Bedroom Apartment
4,2024,40.4151788,-3.70925367,34.0,Single Room with Shared Bathroom
4,2024,40.4099119,-3.69264007,197.0,Standard Single Room with View and Terrace
4,2024,40.47020024,-3.5806632,122.0,Superior Double Room
4,2024,40.4208353,-3.70659828,129.0,Interior Small Double Room
4,2024,40.43713439,-3.7085335,132.0,Economy Single Room
4,2024,40.4491117,-3.55867714,170.0,Premium King Room
4,2024,40.42228713,-3.70091468,49.0,Standard Single Room with Shared Bathroom
4,2024,40.4299623,-3.70845973,125.0,Comfort Room
4,2024,40.4152417,-3.69895197,115.0,Twin Room
4,2024,40.4270735,-3.6985333,135.0,Single Room
4,2024,40.42059741,-3.70875075,117.0,Small Double Room
4,2024,40.42081012,-3.70207042,52.0,Single Room with Shared Bathroom
4,2024,40.42327637,-3.69885591,21.0,Bed in 11-Bed Mixed Duplex Dormitory Room With Private Bathroom
4,2024,40.41194635,-3.69813114,70.0,Twin Room
4,2024,40.43433955,-3.63251433,79.0,Single Room
5,2024,40.42738257,-3.69309336,582.0,Superior Double Room with Parking Included
5,2024,40.42820846,-3.68373647,587.0,Superior Room
5,2024,40.42189295,-3.70877527,15.045,Superior Apartment
5,2024,40.41112159,-3.70678928,34.0,Bed in 6-Bed Mixed Dormitory Room
5,2024,40.46658238,-3.59016761,61.0,Single Room
5,2024,40.41770969,-3.70278165,104.0,Single Premium
5,2024,40.4483838,-3.7029066,40.0,Single Room
5,2024,40.387009,-3.646423,53.0,Bunk Bed in Mixed Dormitory Room
5,2024,40.44800846,-3.58219743,129.0, Double or Twin Room with free airport shuttle
5,2024,40.428868,-3.703812,75.0,Single Room
5,2024,40.44564375,-3.67282659,99.0,Single Room
5,2024,40.40665435,-3.68311018,95.0,Double or Twin Room
5,2024,40.47370262,-3.57568502,64.0,Single Room
5,2024,40.41335555,-3.70105094,169.0,Standard Double Room
5,2024,40.42557659,-3.71371821,129.0,Standard King Room
5,2024,40.4479741,-3.701374,71.0,One-Bedroom Apartment
5,2024,40.42285682,-3.68997395,130.0,Double or Twin Room
5,2024,40.432486,-3.651702,56.0,Single Room
5,2024,40.42193548,-3.71526056,190.0,Quadruple Room with Private Bathroom
5,2024,40.45341253,-3.70171726,35.0,Single Room with Shared Bathroom
5,2024,40.3631207,-3.7621126,40.0,Double Room
5,2024,40.47286912,-3.58212233,65.0,Single Room
5,2024,40.4542353,-3.6125369,92.0,Single Room
5,2024,40.44925049,-3.57680619,89.0,Double Room (1 Adult)
5,2024,40.4515416,-3.59286189,124.0,Double or Twin Room
5,2024,40.3886856,-3.6679305,54.0,Small Double Room
5,2024,40.42810127,-3.69599283,153.0,Standard Double or Twin Room
5,2024,40.41530745,-3.69904719,70.0,Standard Single Room with Shared Bathroom
5,2024,40.41748598,-3.70867432,104.0,Deluxe Single Room
5,2024,40.419517,-3.69788,24.0,Bed in 10-Bed Mixed Dormitory Room
5,2024,40.41653068,-3.6992383,65.0,Single Room
5,2024,40.428868,-3.703812,75.0,Single Room
5,2024,40.41868098,-3.70398045,166.0,Budget Single Room
5,2024,40.442781,-3.697252,96.0,Single Room
5,2024,40.44564375,-3.67282659,99.0,Single Room
5,2024,40.447369,-3.54967,78.0,Standard Twin Room
5,2024,40.40665435,-3.68311018,95.0,Double or Twin Room
5,2024,40.4503782,-3.61315481,66.0,Standard Single Room
5,2024,40.47370262,-3.57568502,64.0,Single Room
5,2024,40.41892807,-3.71011868,126.0,Economy Single Room
5,2024,40.41335555,-3.70105094,169.0,Standard Double Room
5,2024,40.41915269,-3.70947227,117.0,Single Room
5,2024,40.42148464,-3.67212184,216.0,Standard Queen Room with Sofa
5,2024,40.42075423,-3.70645164,236.0,Executive 1 Bedroom Apartment
5,2024,40.4258467,-3.7072969,83.0,Single Room with Shared Bathroom
5,2024,40.41261177,-3.69404688,303.0,Individual Room
5,2024,40.42557659,-3.71371821,129.0,Standard King Room
5,2024,40.43109237,-3.68746743,128.0,Single Room
5,2024,40.42513862,-3.68209362,200.0,Double or Twin Room
5,2024,40.41449365,-3.70012745,161.0,Single Room
5,2024,40.43225304,-3.67428169,101.0,Studio
5,2024,40.397015,-3.682469,81.0,Standard Twin Room
5,2024,40.447457,-3.54927,98.0,Standard Queen Room
5,2024,40.46281026,-3.67627859,138.0,Double or Twin Room
5,2024,40.415263,-3.703166,110.0,Interior Double Room
5,2024,40.41895,-3.700646,139.0,Studio Apartment
5,2024,40.48963906,-3.68772089,131.0,Single Room
5,2024,40.40146032,-3.68706107,159.0,Double or Twin Room
5,2024,40.4858461,-3.6906944,44.0,Budget Single Room
5,2024,40.43609,-3.7107497,30.0,Standard Double Room with Shared Bathroom
5,2024,40.42810127,-3.69599283,141.0,Standard Double or Twin Room
5,2024,40.42478028,-3.71496409,144.0,Large Double Room
5,2024,40.40987718,-3.69371295,213.0,Standard Room
5,2024,40.42752447,-3.68504539,295.0,Standard Single Room
5,2024,40.43494998,-3.68505746,106.0,Superior Double Room
5,2024,40.403005,-3.704166,10.0,Bunk Bed in Mixed Dormitory Room
5,2024,40.41748598,-3.70867432,96.0,Deluxe Single Room
5,2024,40.42215032,-3.68124068,190.0,Basic Double Room
5,2024,40.42473157,-3.67151271,83.0,One-Bedroom Apartment
5,2024,40.474971,-3.575426,30.0,Bed in 10-Bed Mixed Dormitory Room
5,2024,40.447932,-3.701305,99.0,One-Bedroom Apartment
5,2024,40.41449365,-3.70012745,148.0,Single Room
5,2024,40.41653068,-3.6992383,60.0,Single Room
5,2024,40.380122,-3.7489006,46.0,Standard Double Room with Shared Bathroom
5,2024,40.41166443,-3.70461345,80.0,Single Room
5,2024,40.42247011,-3.71025652,29.0,Single Room
5,2024,40.45341253,-3.70171726,35.0,Single Room with Shared Bathroom
5,2024,40.421459,-3.707392,206.0,Single Room
5,2024,40.42073614,-3.7055628,107.0,Twin Room
5,2024,40.47286912,-3.58212233,65.0,Single Room
5,2024,40.4542353,-3.6125369,92.0,Single Room
5,2024,40.44562232,-3.5431619,150.0,Junior Suite
5,2024,40.44839628,-3.58249784,119.0,Double Room with free airport shuttle
5,2024,40.41369516,-3.70362908,130.0,Double or Twin Room
5,2024,40.41906,-3.70164,102.0,Deluxe Double or Twin Room
5,2024,40.41973569,-3.70896935,102.0,Executive Double or Twin Room
5,2024,40.4208353,-3.70659828,129.0,Interior Small Double Room
5,2024,40.42148464,-3.72164011,129.0,Small Double Room
5,2024,40.45126402,-3.69370624,237.0,King Room
5,2024,40.45596031,-3.68974328,297.0,Standard Queen Room
5,2024,40.3886856,-3.6679305,54.0,Small Double Room
5,2024,40.422548,-3.710968,176.0,Single Room with Double Bed
5,2024,40.42922116,-3.6884129,157.0,Double Room (1 - 2 Adults)
5,2024,40.43713439,-3.7085335,137.0,Economy Single Room
5,2024,40.4152417,-3.69895197,115.0,Twin Room
5,2024,40.42327637,-3.69885591,22.0,Bed in 11-Bed Mixed Duplex Dormitory Room With Private Bathroom
5,2024,40.4299623,-3.70845973,130.0,Comfort Room
5,2024,40.43635352,-3.68578032,185.0,Triple Room (2 Adults + 1 Child)
5,2024,40.4099119,-3.69264007,203.0,Standard Single Room with View and Terrace
5,2024,40.4270735,-3.6985333,144.0,Single Room
5,2024,40.46731903,-3.68985057,113.0,Double or Twin Room
5,2024,40.41530745,-3.69904719,70.0,Standard Single Room with Shared Bathroom
5,2024,40.42820846,-3.68373647,597.0,Superior Room
5,2024,40.41112159,-3.70678928,34.0,Bed in 6-Bed Mixed Dormitory Room
5,2024,40.42557659,-3.71371821,129.0,Standard King Room
5,2024,40.41269528,-3.69943624,45.0,Interior Single Room with Shared Bathroom
5,2024,40.42285682,-3.68997395,130.0,Double or Twin Room
5,2024,40.44925049,-3.57680619,89.0,Double Room (1 Adult)
5,2024,40.40909293,-3.69301558,106.0,Economy Small Single Room
5,2024,40.4483838,-3.7029066,40.0,Single Room
5,2024,40.4210194,-3.70042,112.0,Deluxe Double or Twin Room
5,2024,40.4515416,-3.59286189,124.0,Double or Twin Room
5,2024,40.39187083,-3.69594321,90.0,Double or Twin Room
5,2024,40.4240708,-3.7007468,92.0,Budget Double Room
5,2024,40.41184389,-3.69792804,145.0,Single Room
5,2024,40.40689331,-3.6831142,128.0,Single Room
5,2024,40.45860935,-3.58240396,94.0,Double Room (1 Adult)
5,2024,40.4381245,-3.672553,109.0,Twin Room
5,2024,40.43859914,-3.69287744,126.0,Single Room
5,2024,40.4130645,-3.66922554,140.0,Standard King Room
5,2024,40.387009,-3.646423,53.0,Bunk Bed in Mixed Dormitory Room
5,2024,40.42038,-3.697279,68.0,Budget Single Room
5,2024,40.4270079,-3.68410125,161.0,Single Room
5,2024,40.447457,-3.54927,98.0,Standard Queen Room
5,2024,40.43837356,-3.69514793,203.0,Superior Double or Twin Room
5,2024,40.40146032,-3.68706107,159.0,Double or Twin Room
5,2024,40.42369331,-3.71080033,295.0,Deluxe Twin
5,2024,40.4258467,-3.7072969,83.0,Single Room with Shared Bathroom
5,2024,40.428868,-3.703812,75.0,Single Room
5,2024,40.41653068,-3.6992383,75.0,Single Room
5,2024,40.42810127,-3.69599283,153.0,Standard Double or Twin Room
5,2024,40.41868098,-3.70398045,166.0,Budget Single Room
5,2024,40.41194635,-3.69813114,60.0,Single Room
5,2024,40.41748598,-3.70867432,104.0,Deluxe Single Room
5,2024,40.442781,-3.697252,87.0,Single Room
5,2024,40.42752447,-3.68504539,284.0,Standard Single Room
5,2024,40.40665435,-3.68311018,95.0,Double or Twin Room
5,2024,40.45596031,-3.68974328,198.0,Standard Queen Room
5,2024,40.43225304,-3.67428169,101.0,Studio
5,2024,40.41335555,-3.70105094,169.0,Standard Double Room
5,2024,40.44800846,-3.58219743,129.0, Double or Twin Room with free airport shuttle
5,2024,40.432486,-3.651702,56.0,Single Room
5,2024,40.43671385,-3.67907748,206.0,Standard Single Room
5,2024,40.42075423,-3.70645164,236.0,Executive 1 Bedroom Apartment
5,2024,40.46658238,-3.59016761,80.0,Single Room
5,2024,40.47370262,-3.57568502,64.0,Single Room
5,2024,40.40616008,-3.72182518,170.0,Standard Double or Twin Room
5,2024,40.41528907,-3.70035946,80.0,Single Room
5,2024,40.45824608,-3.58274058,106.0,Double or Twin Room (1-2 Adults)
5,2024,40.43109237,-3.68746743,128.0,Single Room
5,2024,40.44564375,-3.67282659,99.0,Single Room
5,2024,40.42148464,-3.67212184,194.0,Standard Queen Room
5,2024,40.40616008,-3.72182518,170.0,Standard Double or Twin Room
5,2024,40.41915269,-3.70947227,121.0,Single Room
5,2024,40.41261177,-3.69404688,294.0,Individual Room
5,2024,40.42073614,-3.7055628,107.0,Twin Room
5,2024,40.41528907,-3.70035946,80.0,Single Room
5,2024,40.45824608,-3.58274058,106.0,Double or Twin Room (1-2 Adults)
5,2024,40.43109237,-3.68746743,128.0,Single Room
5,2024,40.44564375,-3.67282659,99.0,Single Room
5,2024,40.42148464,-3.67212184,194.0,Standard Queen Room
5,2024,40.45099256,-3.59465897,102.0,Standard Double or Twin Room
5,2024,40.42327637,-3.69885591,19.0,Bed in 11-Bed Mixed Duplex Dormitory Room With Private Bathroom
5,2024,40.42143666,-3.70809093,195.0,Single Room
5,2024,40.4139392,-3.69445324,157.0,Standard Single Room
5,2024,40.45701749,-3.64773721,109.0,Twin Room
5,2024,40.41892807,-3.71011868,131.0,Economy Single Room
5,2024,40.42391861,-3.70588213,119.0,Double Room
5,2024,40.45341253,-3.70171726,35.0,Single Room with Shared Bathroom
5,2024,40.42513862,-3.68209362,200.0,Double or Twin Room
5,2024,40.41519922,-3.70889962,58.0,Single Room with Shared Bathroom
5,2024,40.4503782,-3.61315481,87.0,Standard Single Room
5,2024,40.40400428,-3.69006112,198.0,Standard King Room
5,2024,40.3886856,-3.6679305,54.0,Small Double Room
5,2024,40.43083001,-3.70771676,128.0,Single  Interior Room
5,2024,40.41348294,-3.66766935,161.0,Standard Queen Room
5,2024,40.42193548,-3.71526056,199.0,Quadruple Room with Private Bathroom
5,2024,40.42148464,-3.72164011,120.0,Small Double Room
5,2024,40.42126309,-3.7019594,184.0,Double or Twin Room
5,2024,40.42092515,-3.71491984,152.0,Double or Twin Studio
5,2024,40.411476,-3.704084,153.0,Single Room
5,2024,40.41906,-3.70164,106.0,Deluxe Double or Twin Room
5,2024,40.4542353,-3.6125369,92.0,Single Room
5,2024,40.4152417,-3.69895197,115.0,Twin Room
5,2024,40.3631207,-3.7621126,40.0,Double Room
5,2024,40.47286912,-3.58212233,65.0,Single Room
5,2024,40.42984388,-3.71896863,120.0,Double or Twin Room
5,2024,40.42639434,-3.68553624,359.0,Petite Double Room
5,2024,40.44367293,-3.67267907,114.0,Twin Room
5,2024,40.42062895,-3.71644063,166.0,Standard Single Room
5,2024,40.46986968,-3.58180046,171.0,Meliá Room
5,2024,40.4475492,-3.62816378,156.0,Twin Room
5,2024,40.43433955,-3.63251433,83.0,Single Room
5,2024,40.4208353,-3.70659828,129.0,Interior Small Double Room
5,2024,40.40778583,-3.68938923,176.0,Basic Single Room
5,2024,40.421459,-3.707392,205.0,Single Room
5,2024,40.44839628,-3.58249784,119.0,Double Room with free airport shuttle
5,2024,40.41973569,-3.70896935,106.0,Executive Double or Twin Room
5,2024,40.43713439,-3.7085335,140.0,Economy Single Room
5,2024,40.42226875,-3.71242404,125.0,Standard Studio
5,2024,40.40845368,-3.69281173,120.0,Single Room
5,2024,40.4151788,-3.70925367,50.0,Single Room with Shared Bathroom
5,2024,40.41530745,-3.69904719,95.0,Single Room
5,2024,40.42820846,-3.68373647,664.0,Superior Room
5,2024,40.41112159,-3.70678928,47.0,Bed in 6-Bed Mixed Dormitory Room
5,2024,40.39187083,-3.69594321,70.0,Single Room
5,2024,40.4483838,-3.7029066,40.0,Single Room
5,2024,40.42557659,-3.71371821,159.0,Standard King Room
5,2024,40.44925049,-3.57680619,81.0,Double Room (1 Adult)
5,2024,40.40909293,-3.69301558,106.0,Economy Small Single Room
5,2024,40.4240708,-3.7007468,92.0,Budget Double Room
5,2024,40.42073614,-3.7055628,99.0,Single Room
5,2024,40.40689331,-3.6831142,157.0,Single Room
5,2024,40.4258467,-3.7072969,93.0,Single Room with Shared Bathroom
5,2024,40.41868098,-3.70398045,185.0,Budget Single Room
5,2024,40.42810127,-3.69599283,162.0,Standard Double or Twin Room
5,2024,40.4130645,-3.66922554,149.0,Standard Queen Room - Accessible
5,2024,40.41519922,-3.70889962,58.0,Single Room with Shared Bathroom
5,2024,40.4515416,-3.59286189,124.0,Double or Twin Room
5,2024,40.387009,-3.646423,65.0,Bunk Bed in Mixed Dormitory Room
5,2024,40.4210194,-3.70042,166.0,Deluxe Double or Twin Room
5,2024,40.432486,-3.651702,56.0,Single Room
5,2024,40.42369331,-3.71080033,323.0,Deluxe Twin
5,2024,40.44888105,-3.711382,138.0,Economy Single Room
5,2024,40.40146032,-3.68706107,196.0,Double or Twin Room
5,2024,40.42143666,-3.70809093,195.0,Single Room
5,2024,40.45860935,-3.58240396,106.0,Double Room (1 Adult)
5,2024,40.43837356,-3.69514793,194.0,Superior Double or Twin Room
5,2024,40.43859914,-3.69287744,135.0,Single Room
5,2024,40.41530745,-3.69904719,95.0,Single Room
5,2024,40.42148464,-3.67212184,156.0,Standard Queen Room with Sofa
5,2024,40.4151788,-3.70925367,50.0,Single Room with Shared Bathroom
5,2024,40.447457,-3.54927,107.0,Standard Queen Room
5,2024,40.42038,-3.697279,98.0,Budget Single Room
5,2024,40.45596031,-3.68974328,198.0,Standard Queen Room
5,2024,40.42228713,-3.70091468,75.0,Standard Single Room with Shared Bathroom
5,2024,40.3886856,-3.6679305,54.0,Small Double Room
5,2024,40.45341253,-3.70171726,41.0,Single Room with Shared Bathroom
5,2024,40.40616008,-3.72182518,170.0,Standard Double or Twin Room
5,2024,40.44800846,-3.58219743,129.0, Double or Twin Room with free airport shuttle
5,2024,40.442781,-3.697252,104.0,Single Room
5,2024,40.4503782,-3.61315481,87.0,Single Room
5,2024,40.43083001,-3.70771676,145.0,Single  Interior Room
5,2024,40.447369,-3.54967,78.0,Standard Twin Room
5,2024,40.40987718,-3.69371295,296.0,Standard Room
5,2024,40.41424,-3.70377193,34.0,Bed in 10-Bed Mixed Dormitory Room
5,2024,40.40665435,-3.68311018,135.0,Double or Twin Room
5,2024,40.40400428,-3.69006112,198.0,Standard King Room
5,2024,40.4204024,-3.69931206,110.0,Single Room
5,2024,40.44367293,-3.67267907,128.0,Twin Room
5,2024,40.46658238,-3.59016761,80.0,Single Room
5,2024,40.41261177,-3.69404688,315.0,Individual Room
5,2024,40.4479741,-3.701374,115.0,Apartment
5,2024,40.41348294,-3.66766935,170.0,Standard Queen Room
5,2024,40.47370262,-3.57568502,64.0,Single Room
5,2024,40.4475492,-3.62816378,137.0,Twin Room
5,2024,40.40778583,-3.68938923,212.0,Basic Single Room
5,2024,40.41892807,-3.71011868,162.0,Economy Single Room
5,2024,40.45824608,-3.58274058,114.0,Double or Twin Room (1-2 Adults)
5,2024,40.45701749,-3.64773721,124.0,Twin Room
5,2024,40.42148464,-3.72164011,150.0,Small Double Room
5,2024,40.40845368,-3.69281173,120.0,Single Room
5,2024,40.41915269,-3.70947227,149.0,Single Room
5,2024,40.421459,-3.707392,215.0,Single Room
5,2024,40.46986968,-3.58180046,153.0,Meliá Room
5,2024,40.42984388,-3.71896863,145.0,Superior Double Room
5,2024,40.41184389,-3.69792804,225.0,Single Room
5,2024,40.42059639,-3.70093077,85.0,Interior Double or Twin Room with Shared Bathroom
5,2024,40.3631207,-3.7621126,40.0,Double Room
5,2024,40.44839628,-3.58249784,119.0,Double Room with free airport shuttle
5,2024,40.51257565,-3.67628932,128.0,Standard Double or Twin Room
5,2024,40.4542353,-3.6125369,93.0,Single Room
5,2024,40.45099256,-3.59465897,117.0,Standard Double or Twin Room
5,2024,40.41335555,-3.70105094,245.0,Standard Double Room
5,2024,40.4491117,-3.55867714,150.0,Premium King Room
5,2024,40.39401069,-3.69425207,50.0,Twin Room with Shared Bathroom
5,2024,40.37282774,-3.74228776,90.0,Twin Room
5,2024,40.39413121,-3.70774359,103.0,Standard Single Room
5,2024,40.41335555,-3.70105094,271.0,Standard Double Room
5,2024,40.4491117,-3.55867714,150.0,Premium King Room
5,2024,40.39401069,-3.69425207,50.0,Twin Room with Shared Bathroom
5,2024,40.37282774,-3.74228776,90.0,Twin Room
5,2024,40.39413121,-3.70774359,103.0,Standard Single Room
5,2024,40.41313662,-3.70241404,70.0,Double or Twin Room with Shared Bathroom
5,2024,40.42092515,-3.71491984,186.0,Double or Twin Studio
5,2024,40.4036441,-3.6628528,15.0,4-Bed Mixed Dormitory Room
5,2024,40.43671385,-3.67907748,250.0,Standard Single Room
5,2024,40.43109237,-3.68746743,162.0,Single Room
5,2024,40.4099119,-3.69264007,231.0,Standard Single Room with View and Terrace
5,2024,40.41739313,-3.70860532,89.0,Economy Single Room with Private Bathroom
5,2024,40.42247011,-3.71025652,31.0,Single Room
5,2024,40.41270265,-3.70334879,32.0,Bed in 12-Bed Dormitory Room with Shared Bathroom
5,2024,40.45126402,-3.69370624,219.0,King Room
5,2024,40.42391861,-3.70588213,195.0,Queen Room with Spa Bath
5,2024,40.42170109,-3.7052089,62.0,Single Room
5,2024,40.44564375,-3.67282659,134.0,Single Room
5,2024,40.4622358,-3.61517251,115.0,Superior Queen Room with Sofa
5,2024,40.41906,-3.70164,166.0,Deluxe Double or Twin Room
5,2024,40.40637862,-3.71226579,121.0,Double or Twin Room
5,2024,40.39889583,-3.6700666,200.0,Standard Double or Twin Room
5,2024,40.41770969,-3.70278165,161.0,Single Premium
5,2024,40.42513862,-3.68209362,245.0,Double or Twin Room
5,2024,40.4226564,-3.6960838,90.0,Small Single Room
5,2024,40.41530745,-3.69904719,95.0,Single Room
5,2024,40.42820846,-3.68373647,697.0,Superior Room
5,2024,40.41112159,-3.70678928,50.0,Bed in 6-Bed Female Dormitory Room
5,2024,40.42557659,-3.71371821,159.0,Standard King Room
5,2024,40.4240708,-3.7007468,92.0,Budget Double Room
5,2024,40.4483838,-3.7029066,40.0,Single Room
5,2024,40.40909293,-3.69301558,106.0,Economy Small Single Room
5,2024,40.41868098,-3.70398045,185.0,Budget Single Room
5,2024,40.40987718,-3.69371295,232.0,Standard Room
5,2024,40.40689331,-3.6831142,157.0,Single Room
5,2024,40.42810127,-3.69599283,162.0,Standard Double or Twin Room
5,2024,40.45341253,-3.70171726,41.0,Single Room with Shared Bathroom
5,2024,40.44888105,-3.711382,138.0,Economy Single Room
5,2024,40.40146032,-3.68706107,196.0,Double or Twin Room
5,2024,40.42143666,-3.70809093,195.0,Single Room
5,2024,40.4210194,-3.70042,189.0,Deluxe Double or Twin Room
5,2024,40.42038,-3.697279,98.0,Budget Single Room
5,2024,40.41424,-3.70377193,36.0,Bed in 10-Bed Mixed Dormitory Room
5,2024,40.4515416,-3.59286189,124.0,Double or Twin Room
5,2024,40.387009,-3.646423,65.0,Bunk Bed in Mixed Dormitory Room
5,2024,40.43083001,-3.70771676,145.0,Single  Interior Room
5,2024,40.43837356,-3.69514793,194.0,Superior Double or Twin Room
5,2024,40.4204024,-3.69931206,150.0,Single Room
5,2024,40.432486,-3.651702,56.0,Single Room
5,2024,40.45596031,-3.68974328,198.0,Standard Queen Room
5,2024,40.40665435,-3.68311018,135.0,Double or Twin Room
5,2024,40.43837356,-3.69514793,194.0,Superior Double or Twin Room
5,2024,40.4204024,-3.69931206,150.0,Single Room
5,2024,40.432486,-3.651702,56.0,Single Room
5,2024,40.45596031,-3.68974328,198.0,Standard Queen Room
5,2024,40.40665435,-3.68311018,135.0,Double or Twin Room
5,2024,40.44800846,-3.58219743,139.0, Double or Twin Room with free airport shuttle
5,2024,40.40400428,-3.69006112,198.0,Standard King Room
5,2024,40.442781,-3.697252,113.0,Single Room
5,2024,40.45860935,-3.58240396,106.0,Double Room (1 Adult)
5,2024,40.44367293,-3.67267907,128.0,Twin Room
5,2024,40.42148464,-3.67212184,216.0,Standard Queen Room
5,2024,40.3886856,-3.6679305,54.0,Small Double Room
5,2024,40.46829849,-3.68815541,103.0,Classic Double or Twin Room
5,2024,40.447457,-3.54927,107.0,Standard Queen Room
5,2024,40.41261177,-3.69404688,318.0,Individual Room
5,2024,40.41313662,-3.70241404,70.0,Double or Twin Room with Shared Bathroom
5,2024,40.41348294,-3.66766935,170.0,Standard Queen Room
5,2024,40.39413121,-3.70774359,103.0,Standard Single Room
5,2024,40.41184389,-3.69792804,225.0,Single Room
5,2024,40.41915269,-3.70947227,153.0,Single Room
5,2024,40.4503782,-3.61315481,87.0,Standard Single Room
5,2024,40.40778583,-3.68938923,215.0,Basic Single Room
5,2024,40.411476,-3.704084,176.0,Single Room
5,2024,40.4475492,-3.62816378,137.0,Twin Room
5,2024,40.4479741,-3.701374,115.0,Apartment
5,2024,40.39889583,-3.6700666,200.0,Standard Double or Twin Room
5,2024,40.42148464,-3.72164011,171.0,Small Double Room
5,2024,40.37282774,-3.74228776,90.0,Twin Room
5,2024,40.43393226,-3.67183685,122.0,Standard Double Room
