,check-in date,check-out date,year,month,name,price,lat,lng,room type,url
0,2024-01-01,2024-01-02,2024,1,Los Apartamentos Jacinto Benavente Centro Madrid,€ 153,40.41396499,-3.70413094,Apartment,https://www.booking.com/hotel/es/los-apartamentos-jacinto-benavente-centro-madrid.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Ar_MvasGwAIB0gIkNDU3MDAwZWMtMjhlNi00ZjllLWE2ZWEtNDMzOWY3NGU4MTM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-01-01&checkout=2024-01-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=68ab7f1fc91a0100&srepoch=1701799489&all_sr_blocks=989418603_371339084_1_0_0&highlighted_blocks=989418603_371339084_1_0_0&matching_block_id=989418603_371339084_1_0_0&sr_pri_blocks=989418603_371339084_1_0_0__15312&from=searchresults#hotelTmpl
1,2024-01-01,2024-01-02,2024,1,Hotel Fenix Gran Meliá - The Leading Hotels of the World,€ 550,40.42651379,-3.68932888,Classic Double Room,https://www.booking.com/hotel/es/hotel-fenix-gran-melia.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Ar_MvasGwAIB0gIkNDU3MDAwZWMtMjhlNi00ZjllLWE2ZWEtNDMzOWY3NGU4MTM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-01-01&checkout=2024-01-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=68ab7f1fc91a0100&srepoch=1701799489&all_sr_blocks=9158401_321015341_2_34_0&highlighted_blocks=9158401_321015341_2_34_0&matching_block_id=9158401_321015341_2_34_0&sr_pri_blocks=9158401_321015341_2_34_0__55000&nad_id=0a3e13c1-81ad-4bca-bd06-0a9a62f7c66f_0&nad_cpc=2.66&nad_track=eyJyYW5rIjoxLCJrb2RkaVRyYWNraW5nSW5mbyI6Ik9OQ2RLZitDMG55M0Vaanl5bm10YWtjNTNwSkF0RTNyU0sxczZzaGE2cXc4K3ZzdzFBb05VWkRlM2NzVWRZNTdhRlhraTMvdHRIUlh6QXlYaElNYlgvR2V5Nnp2YjJoQjZWakt4NDgvNFlnbWFheEtVR2lPRnkwdCtEVFA2aGZvbXViNWpSTVNpL0hQVGhGZ1VleDZxQnkwQXoyb3oza2w0cE1aS3E2RncvQjRzcXRaSDVlNUpNVFVRTnRWZkJXU0lpckdWZTZCeG1PTVlkWUUxcHlxeFQyOTFUc081OEpOMjhBLzZUSWV2ZGl3Ykd3R3NqTWEvY3VsUFh6M2ZnMWlJOFcrOFZKNkxFeE0xUDZkNmFxejFzbHVRQzhtc09DS0lidU1Ma0pla0lvMUo0U1dWakRLMGRzTlZSck5hSXVveDBWQkZ2bi9Kblozd3dCcGthYVlkY3EyTmNEbExXRXFxZDdheTZqeXRNYnlRV3F5eUNCNERvQTY1cEYwK1FFSmhPYVAzeTlxS2JBS3RTSHlZWnZOS25JaE9KdW4xcG83ZThTQjI5enNNbXBOV0RSTUZ1OE50QmJKaGtKaHEzSEpYejRCaUtMZFhsb3o2alFWcGF1bEsvSnR2cWN0R0J4WTh0bUtZcDBxb0d1QnFPaWRLMGt6RmNEWFEzRnJNOTQvN1dCTWpHLzNrbU9vNzI5bGhYd1VnTFVkYTV6bmJhWkV5NUFDb2pQQUlzdzlMVkUxT2JMKzZaS1plRkJiY3Nyem5JWC9wU0NYUHRaczA1OWx1NDNIcHFIQjZwY1J0RTk0Y3pFV20xN3g2WVVYVThLZFdaSEJxRm9tU1RPaVdEWkFTYmlnVFRnVUdiQ0Rvc0RPOGU4T1FQYkQ5RWs2djB3M084Uk9ieDY2SGxKRENjN0QrMGU4Vk1qWmg3OVFWVFBMZ3BwVmx3VkpJNTFWeXVPSkh1QzFQUjlvRllYUDBRUEdZMTJ4UnJNZS81Q0t3dkVIM3A1cHRUSERTbWlXRndIWi9MeFhqbEQyTnlEYmtBNFR5ODB3NWdsVFYxUHlQc05EMG5WTUlSUml5SHE5ZjJvTUR4d1VNaWlqZlJIZzVrVkVoSHVrbWtjRUJsMGJONTVzSklPTHJlbnN1TFlsSURHK3ZGb2dEWTJnUUJXL2JQVTdsanRLd1o5U0ltc2FNNnV4NVNTSkNQUXo5eGZHYkNxMzBzdVl4c3Roci9mY1NqamNQSFUyVkx2RkthWTkxbzI1SmlPWmtjRW5SNDJzQzVtNGlEeHgrdGdSQTFmbVYwS1pQLzd4V3pCcWJrMEVObG5XdE5rcUt2U3RUUHpDMGs4SklhRUp3aEttcUkwRkpIMGNGOExzVzlSVUozVEFNeGJVSHNrcjJIVlNYbm9zWS90ZC95M0FkcnpFMHQvcHk2UWk4QXk2bDc0dUlEamNHbG5zajdqVjJMUHRSMzMwbGNQUllvV3ZVNUtza0h6ZUlVQy90MWhxVDFXNHdwMXhkNVI5WnpMZEl4NGIwbTNmY0sxVDl1Q29ObjVyYXNISkkxV0FPWmlHUWtFRXF5Vyt5Mnh2Y0dhZytneXJmQXRzSUN6TXJ4VTk2WTRQUFprazVBd2V0M3RleDQ3amIxVXhqWk11THh1NXJyZjFXbGNLMnZNMUhSSHExcDVzd0FDb21MRS9JeHFKVGR3YW43MHloK1hFL053c2E0dVVIdUJxamwxZGs3dW10aW1jRVc1eFgwYWU0RDYwZ05LeVUxMU1mQ2NoYkJGY3RRUHZDSlFqR25tQ0pCeCs0YnN3R3dGTk8zQi8vM3VWSElEWlVjK1crbHMwZzRYNUdCNmh3cHlpTHBURCtCSlFPZkVoR1VOcC9IUWNyamlJaVVTWWlTcXEyRlV6TFhOVkJFdEYwWVZCYVpGcU03eVNtSVZNZDlrdG94WlRxMkdzOWNjZzlJTXBZWVB0VUVaaGE4cWg0dFNtb2Q0TXBEV25VS0VFbTk1d3ova3FSUldqWW4xc0xaR0RCVk1KNmdPdUIvdFJBamdCQmJNM1lVZFd4ZGhaUUY2eXpheGtxckloT09yNm9uL1Z0WCsxa1pQVzJQZFUzeDVMQnJJdEFNbFIzalprRWJ4WGJTWnVPcnFobE8yeDN2dFlXRUtYSkhUUUFOTlZOSjZXaml4UVJUdWVjNWVqM2UzampuSkYraGdBbWdWZVc0MHIwc0hSY255L3RSdThzd1R4b3ZlMVJZZnBYQTB0bXkrWXI5ZzllcUZ6M2pld2JQMmpYWVEvNmFJM2Jxc280emlIQm1YRW9LZnhWdzdOZnhZS1V0a0RwM1BHMVFDSWVDR2VrUTE1c0ZRb2xHMWhxQU5QNSs5WW91VU51c0lMcEVWZFRzRVFwUExpN3k0K3E5UzNvQmZreGRqUEFCTUEvMEJNOUVhR2dvcHBRTkRHbm0rZFFlYXhqS1hyR1NlaEJzT3ZXckdac29TYnlPWVVsRy9FMmo5djcvdVBMcHk0c3hJYW9tUGhPU25yY0FFVGh3ZUNmd2s0bnNkSUc3Q3Rtb3BpOHlPaTNUOUVUTW5sdFhaczN5YVM5T1BzaHNvajAvQ2QvQmlKeWJEN2hmWDVlZDZHNjRxVmJDc0FWZ0pjRFNFQTFvcyt6QlRLelY5d3ViUGV6K0pTRjFSOE93WFJxTk9qUjZUc1EvQ1greVlQb29LRnYzenFiRXpRelYvSDhFUHVOcmF0aktQRmhKU3ozZnMzd0NBblhLcE5xdm9vbkRiQk5QNnBWdmJLUE05L3FyL1RTbmNyWGFGRHNuNzZuTGYybkVZbERMSWNna3JWU1kwbTlqb1FzNjJHTCtTSWFYMWdyTEM1amFmdXVzeGRBMnpnNG0zZlZDMkZIYm9UV3YxNXRaYUliMExybWFRRFdYeXlyZ1M0dnF0eXVpV3dYd2ZUYy80SjFRTlF3STZMYVRuVGI5ek8xeDhPd1B0REIvZDNvYWdtMllwVWo5RGp5N0VGSTlEb3kya0tFcXh3TVpnNjRVSW9pTEwyVjBLTnEvUFkzc3RNcnNxb1JxRzBwTDhnZTBOOHpxUi9MWlRvVkNucG5uMzhlMmZPZzh1VFlGRGJyMGdMT1JLcytCTjhoYUNaYWRsa3F5bFZ0RVAyY05nTjFvZmJRclRBZ3BIUXJ0VzMvQlJoS2Vvd3NZUXlEa3hmRzArcVFmQUxUQS9mMVhxTUloZFVtQVhONk5MTDU0akZyLzBQc2JGRmNZL1VpUWtsMVpIekczVy96SlQ3NFV2SUJaajF6TkdBNnZhZ3IxU1Q0U01FNGpmVERRR083dE9DVVZHZGlGK2Q5RUJadlZpTmoyTDVLVjhzRVlLalFaK1BzWjgzZUY4RDlhbDFDMDMyZFhmajlzTTJIeHZndTl1WWcrWVFhTER2aVdwU2poMEozM2YySUtEUkJsckM4RnNOUzJ1NjRid0h3QXZHbjUra3ZrbFpJMFFpbnliS05nZjFGVkFBUDA0eGQzWEZiRytZT253SURDeE9uWVFhd2hPVGxPU2tPUlk3L2dsS1FBdGovWVpmanhRcEZmUjJOMWx6SXNHeU9CamZzQjNQK2ZQYm5QNHNRSFoyQmdid0d1T21hVVN2Rk04b1QwSEZiZGFZbHBjaHZ0d3g2NG5iRk5IaGdXUnBPcGhqTGl1NVRBN3JTMncyQXhqaG5hcWJGRnVhd2VJNFNVU3R0ZnhRbkEvb05BK2N3VVF2VDUzYXd2KzZzSm5QRy9KSVVkVzBmVERONXA1dkVmdlQyejZlb1dpTGV5MUlBbk9jMXJEcmQwWVBCSDlBL29RbktWMUVINkdHUWVkaFc3cWM3dlU9In0%3D&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
2,2024-01-01,2024-01-02,2024,1,Motel One Madrid-Plaza de España,€ 109,40.42557659,-3.71371821,Standard King Room,https://www.booking.com/hotel/es/plaza-de-espana.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Ar_MvasGwAIB0gIkNDU3MDAwZWMtMjhlNi00ZjllLWE2ZWEtNDMzOWY3NGU4MTM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-01-01&checkout=2024-01-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=68ab7f1fc91a0100&srepoch=1701799489&all_sr_blocks=9362518_244931757_1_2_0&highlighted_blocks=9362518_244931757_1_2_0&matching_block_id=9362518_244931757_1_2_0&sr_pri_blocks=9362518_244931757_1_2_0__10900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
3,2024-01-01,2024-01-02,2024,1,room007 Ventura Hostel,€ 25,40.41583400,-3.69883400,Single Bed in 8-Bed Female Dormitory Room with Private Bathroom,https://www.booking.com/hotel/es/room007-ventura-hostel.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Ar_MvasGwAIB0gIkNDU3MDAwZWMtMjhlNi00ZjllLWE2ZWEtNDMzOWY3NGU4MTM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-01-01&checkout=2024-01-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=68ab7f1fc91a0100&srepoch=1701799489&all_sr_blocks=47211911_88209751_0_2_0&highlighted_blocks=47211911_88209751_0_2_0&matching_block_id=47211911_88209751_0_2_0&sr_pri_blocks=47211911_88209751_0_2_0__2520&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
4,2024-01-01,2024-01-02,2024,1,Hotel Maydrit Airport,€ 109,40.45154160,-3.59286189,Double or Twin Room,https://www.booking.com/hotel/es/maydrit.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Ar_MvasGwAIB0gIkNDU3MDAwZWMtMjhlNi00ZjllLWE2ZWEtNDMzOWY3NGU4MTM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-01-01&checkout=2024-01-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=68ab7f1fc91a0100&srepoch=1701799489&all_sr_blocks=1749001_95142285_0_34_0&highlighted_blocks=1749001_95142285_0_34_0&matching_block_id=1749001_95142285_0_34_0&sr_pri_blocks=1749001_95142285_0_34_0__10925&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
5,2024-01-01,2024-01-02,2024,1,Riu Plaza España,€ 257,40.42369331,-3.71080033,Deluxe Twin,https://www.booking.com/hotel/es/riu-plaza-espana.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Ar_MvasGwAIB0gIkNDU3MDAwZWMtMjhlNi00ZjllLWE2ZWEtNDMzOWY3NGU4MTM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-01-01&checkout=2024-01-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=68ab7f1fc91a0100&srepoch=1701799489&all_sr_blocks=420450702_192200817_2_1_0&highlighted_blocks=420450702_192200817_2_1_0&matching_block_id=420450702_192200817_2_1_0&sr_pri_blocks=420450702_192200817_2_1_0__25659&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
6,2024-01-01,2024-01-02,2024,1,Hotel Nuevo Boston,€ 89,40.44925049,-3.57680619,Double Room (1 Adult),https://www.booking.com/hotel/es/nuevo-boston.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Ar_MvasGwAIB0gIkNDU3MDAwZWMtMjhlNi00ZjllLWE2ZWEtNDMzOWY3NGU4MTM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-01-01&checkout=2024-01-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=68ab7f1fc91a0100&srepoch=1701799489&all_sr_blocks=4476014_381609374_0_2_0&highlighted_blocks=4476014_381609374_0_2_0&matching_block_id=4476014_381609374_0_2_0&sr_pri_blocks=4476014_381609374_0_2_0__8880&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
7,2024-01-01,2024-01-02,2024,1,room007 Gran Vía Hostel,€ 30,40.41951700,-3.69788000,Single Bed in 8-Bed Female Dormitory Room,https://www.booking.com/hotel/es/bluesock-hostels-madrid.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Ar_MvasGwAIB0gIkNDU3MDAwZWMtMjhlNi00ZjllLWE2ZWEtNDMzOWY3NGU4MTM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-01-01&checkout=2024-01-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=68ab7f1fc91a0100&srepoch=1701799489&all_sr_blocks=359056106_118487066_1_2_0&highlighted_blocks=359056106_118487066_1_2_0&matching_block_id=359056106_118487066_1_2_0&sr_pri_blocks=359056106_118487066_1_2_0__2970&from=searchresults#hotelTmpl
8,2024-01-01,2024-01-02,2024,1,Senator Barajas,€ 84,40.45860935,-3.58240396,Double Room (1 Adult),https://www.booking.com/hotel/es/senator-barajas.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Ar_MvasGwAIB0gIkNDU3MDAwZWMtMjhlNi00ZjllLWE2ZWEtNDMzOWY3NGU4MTM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-01-01&checkout=2024-01-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=68ab7f1fc91a0100&srepoch=1701799489&all_sr_blocks=9171913_185612883_0_2_0&highlighted_blocks=9171913_185612883_0_2_0&matching_block_id=9171913_185612883_0_2_0&sr_pri_blocks=9171913_185612883_0_2_0__8400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
9,2024-01-01,2024-01-02,2024,1,New Dream Madrid,€ 58,40.42584670,-3.70729690,Single Room with Shared Bathroom,https://www.booking.com/hotel/es/new-dream-madrid.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Ar_MvasGwAIB0gIkNDU3MDAwZWMtMjhlNi00ZjllLWE2ZWEtNDMzOWY3NGU4MTM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-01-01&checkout=2024-01-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=68ab7f1fc91a0100&srepoch=1701799489&all_sr_blocks=1097424502_382626243_0_0_0&highlighted_blocks=1097424502_382626243_0_0_0&matching_block_id=1097424502_382626243_0_0_0&sr_pri_blocks=1097424502_382626243_0_0_0__5805&from=searchresults#hotelTmpl
