,check-in date,check-out date,year,month,name,price,lat,lng,room type,url
10,2024-12-03,2024-12-04,2024,12,Hotel Cortezo,€ 85,40.41369516,-3.70362908,Double or Twin Room,https://www.booking.com/hotel/es/cortezo.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtjnvKsGwAIB0gIkMmYyYjRmMjUtMTg3Zi00ZTUwLWE0NWEtNDlkZGM5NTE2MWZi2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-03&checkout=2024-12-04&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=f46265ecb972024e&srepoch=1701786586&all_sr_blocks=9443201_338171752_0_2_0&highlighted_blocks=9443201_338171752_0_2_0&matching_block_id=9443201_338171752_0_2_0&sr_pri_blocks=9443201_338171752_0_2_0__8500&from=searchresults#hotelTmpl
11,2024-12-03,2024-12-04,2024,12,The Match Madrid,€ 87,40.44278100,-3.69725200,Single Room,https://www.booking.com/hotel/es/the-match-madrid.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtjnvKsGwAIB0gIkMmYyYjRmMjUtMTg3Zi00ZTUwLWE0NWEtNDlkZGM5NTE2MWZi2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-03&checkout=2024-12-04&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=f46265ecb972024e&srepoch=1701786586&all_sr_blocks=482160001_270410843_0_0_0&highlighted_blocks=482160001_270410843_0_0_0&matching_block_id=482160001_270410843_0_0_0&sr_pri_blocks=482160001_270410843_0_0_0__8749&from=searchresults#hotelTmpl
12,2024-12-03,2024-12-04,2024,12,Ibis Budget Madrid Centro Las Ventas,€ 86,40.43256949,-3.65625858,Standard Room with 2 Single Beds,https://www.booking.com/hotel/es/ibis-budget-madrid-centro-las-ventas.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtjnvKsGwAIB0gIkMmYyYjRmMjUtMTg3Zi00ZTUwLWE0NWEtNDlkZGM5NTE2MWZi2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-03&checkout=2024-12-04&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=f46265ecb972024e&srepoch=1701786586&all_sr_blocks=73403803_93770137_2_2_0&highlighted_blocks=73403803_93770137_2_2_0&matching_block_id=73403803_93770137_2_2_0&sr_pri_blocks=73403803_93770137_2_2_0__8640&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
13,2024-12-03,2024-12-04,2024,12,Rafaelhoteles Atocha,€ 150,40.40146032,-3.68706107,Double or Twin Room,https://www.booking.com/hotel/es/rafaeltocha.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtjnvKsGwAIB0gIkMmYyYjRmMjUtMTg3Zi00ZTUwLWE0NWEtNDlkZGM5NTE2MWZi2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-03&checkout=2024-12-04&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=f46265ecb972024e&srepoch=1701786586&all_sr_blocks=9029109_91462661_0_2_0&highlighted_blocks=9029109_91462661_0_2_0&matching_block_id=9029109_91462661_0_2_0&sr_pri_blocks=9029109_91462661_0_2_0__14960&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
14,2024-12-03,2024-12-04,2024,12,Catalonia Goya,€ 150,40.42513862,-3.68209362,Double or Twin Room,https://www.booking.com/hotel/es/catalonia-goya.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtjnvKsGwAIB0gIkMmYyYjRmMjUtMTg3Zi00ZTUwLWE0NWEtNDlkZGM5NTE2MWZi2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-03&checkout=2024-12-04&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=f46265ecb972024e&srepoch=1701786586&all_sr_blocks=9160406_198634744_0_2_0&highlighted_blocks=9160406_198634744_0_2_0&matching_block_id=9160406_198634744_0_2_0&sr_pri_blocks=9160406_198634744_0_2_0__15000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
15,2024-12-03,2024-12-04,2024,12,Hotel Sardinero Madrid,€ 162,40.42810127,-3.69599283,Premium Double Room with Terrace,https://www.booking.com/hotel/es/innside-madrid-genova.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtjnvKsGwAIB0gIkMmYyYjRmMjUtMTg3Zi00ZTUwLWE0NWEtNDlkZGM5NTE2MWZi2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-03&checkout=2024-12-04&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=f46265ecb972024e&srepoch=1701786586&all_sr_blocks=46871319_91989440_0_2_0&highlighted_blocks=46871319_91989440_0_2_0&matching_block_id=46871319_91989440_0_2_0&sr_pri_blocks=46871319_91989440_0_2_0__16200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
16,2024-12-03,2024-12-04,2024,12,Gran View Apartments,€ 148,40.42075423,-3.70645164,Executive 1 Bedroom Apartment,https://www.booking.com/hotel/es/gran-view-apartments.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtjnvKsGwAIB0gIkMmYyYjRmMjUtMTg3Zi00ZTUwLWE0NWEtNDlkZGM5NTE2MWZi2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-03&checkout=2024-12-04&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=f46265ecb972024e&srepoch=1701786586&all_sr_blocks=698727601_287987807_2_2_0&highlighted_blocks=698727601_287987807_2_2_0&matching_block_id=698727601_287987807_2_2_0&sr_pri_blocks=698727601_287987807_2_2_0__14800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
17,2024-12-03,2024-12-04,2024,12,Axor Barajas,€ 129,40.44800846,-3.58219743, Double or Twin Room with free airport shuttle,https://www.booking.com/hotel/es/axor-barajas.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtjnvKsGwAIB0gIkMmYyYjRmMjUtMTg3Zi00ZTUwLWE0NWEtNDlkZGM5NTE2MWZi2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-03&checkout=2024-12-04&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=f46265ecb972024e&srepoch=1701786586&all_sr_blocks=18912401_151823440_0_2_0&highlighted_blocks=18912401_151823440_0_2_0&matching_block_id=18912401_151823440_0_2_0&sr_pri_blocks=18912401_151823440_0_2_0__12900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
18,2024-12-03,2024-12-04,2024,12,Hostal Los Coronales,€ 61,40.46658238,-3.59016761,Single Room,https://www.booking.com/hotel/es/hostal-los-coronales.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtjnvKsGwAIB0gIkMmYyYjRmMjUtMTg3Zi00ZTUwLWE0NWEtNDlkZGM5NTE2MWZi2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-03&checkout=2024-12-04&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=f46265ecb972024e&srepoch=1701786586&all_sr_blocks=1298105_344926794_1_0_0&highlighted_blocks=1298105_344926794_1_0_0&matching_block_id=1298105_344926794_1_0_0&sr_pri_blocks=1298105_344926794_1_0_0__6100&from=searchresults#hotelTmpl
19,2024-12-03,2024-12-04,2024,12,Velvet Hostels,€ 48,40.38700900,-3.64642300,Bunk Bed in Mixed Dormitory Room,https://www.booking.com/hotel/es/velvet-hostels.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtjnvKsGwAIB0gIkMmYyYjRmMjUtMTg3Zi00ZTUwLWE0NWEtNDlkZGM5NTE2MWZi2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-03&checkout=2024-12-04&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=f46265ecb972024e&srepoch=1701786586&all_sr_blocks=1002028001_373440216_0_0_0&highlighted_blocks=1002028001_373440216_0_0_0&matching_block_id=1002028001_373440216_0_0_0&sr_pri_blocks=1002028001_373440216_0_0_0__4806&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
