,check-in date,check-out date,year,month,name,price,lat,lng,room type,url
10,2024-12-01,2024-12-02,2024,12,Hotel Mediodia,€ 76,40.40845368,-3.69281173,Single Room,https://www.booking.com/hotel/es/mediodia-madrid.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AuLXvKsGwAIB0gIkMGZkMTVmNzItNzBjYi00NTIwLTkyMmQtZDJjZjIyZDZlNDEx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-01&checkout=2024-12-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=2bd861f125690281&srepoch=1701784548&all_sr_blocks=4620001_102821558_0_2_0&highlighted_blocks=4620001_102821558_0_2_0&matching_block_id=4620001_102821558_0_2_0&sr_pri_blocks=4620001_102821558_0_2_0__7600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
11,2024-12-01,2024-12-02,2024,12,Rafaelhoteles Atocha,€ 116,40.40146032,-3.68706107,Double or Twin Room,https://www.booking.com/hotel/es/rafaeltocha.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AuLXvKsGwAIB0gIkMGZkMTVmNzItNzBjYi00NTIwLTkyMmQtZDJjZjIyZDZlNDEx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-01&checkout=2024-12-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=2bd861f125690281&srepoch=1701784548&all_sr_blocks=9029109_91462661_0_2_0&highlighted_blocks=9029109_91462661_0_2_0&matching_block_id=9029109_91462661_0_2_0&sr_pri_blocks=9029109_91462661_0_2_0__11594&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
12,2024-12-01,2024-12-02,2024,12,Hotel Serrano by Silken,€ 68,40.43109237,-3.68746743,Single Room,https://www.booking.com/hotel/es/husaserranoroyal.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AuLXvKsGwAIB0gIkMGZkMTVmNzItNzBjYi00NTIwLTkyMmQtZDJjZjIyZDZlNDEx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-01&checkout=2024-12-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=2bd861f125690281&srepoch=1701784548&all_sr_blocks=9082001_88190071_0_2_0&highlighted_blocks=9082001_88190071_0_2_0&matching_block_id=9082001_88190071_0_2_0&sr_pri_blocks=9082001_88190071_0_2_0__6800&from=searchresults#hotelTmpl
13,2024-12-01,2024-12-02,2024,12,NH Madrid Zurbano,€ 102,40.43859914,-3.69287744,Single Room,https://www.booking.com/hotel/es/nhzurbano.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AuLXvKsGwAIB0gIkMGZkMTVmNzItNzBjYi00NTIwLTkyMmQtZDJjZjIyZDZlNDEx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-01&checkout=2024-12-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=2bd861f125690281&srepoch=1701784548&all_sr_blocks=9067505_93708927_0_2_0&highlighted_blocks=9067505_93708927_0_2_0&matching_block_id=9067505_93708927_0_2_0&sr_pri_blocks=9067505_93708927_0_2_0__10200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
14,2024-12-01,2024-12-02,2024,12,Velvet Hostels,€ 53,40.38700900,-3.64642300,Bunk Bed in Mixed Dormitory Room,https://www.booking.com/hotel/es/velvet-hostels.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AuLXvKsGwAIB0gIkMGZkMTVmNzItNzBjYi00NTIwLTkyMmQtZDJjZjIyZDZlNDEx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-01&checkout=2024-12-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=2bd861f125690281&srepoch=1701784548&all_sr_blocks=1002028001_373440216_0_0_0&highlighted_blocks=1002028001_373440216_0_0_0&matching_block_id=1002028001_373440216_0_0_0&sr_pri_blocks=1002028001_373440216_0_0_0__5310&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
15,2024-12-01,2024-12-02,2024,12,Hostal Esparteros,€ 84,40.41562623,-3.70538386,Small Interior Single Room,https://www.booking.com/hotel/es/hostal-esparteros.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AuLXvKsGwAIB0gIkMGZkMTVmNzItNzBjYi00NTIwLTkyMmQtZDJjZjIyZDZlNDEx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-01&checkout=2024-12-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=2bd861f125690281&srepoch=1701784548&all_sr_blocks=216398308_375131291_1_0_0&highlighted_blocks=216398308_375131291_1_0_0&matching_block_id=216398308_375131291_1_0_0&sr_pri_blocks=216398308_375131291_1_0_0__8400&from=searchresults#hotelTmpl
16,2024-12-01,2024-12-02,2024,12,Ibis Budget Madrid Centro Las Ventas,€ 71,40.43256949,-3.65625858,Standard Room with 2 Single Beds,https://www.booking.com/hotel/es/ibis-budget-madrid-centro-las-ventas.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AuLXvKsGwAIB0gIkMGZkMTVmNzItNzBjYi00NTIwLTkyMmQtZDJjZjIyZDZlNDEx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-01&checkout=2024-12-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=2bd861f125690281&srepoch=1701784548&all_sr_blocks=73403803_93770137_2_2_0&highlighted_blocks=73403803_93770137_2_2_0&matching_block_id=73403803_93770137_2_2_0&sr_pri_blocks=73403803_93770137_2_2_0__7110&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
17,2024-12-01,2024-12-02,2024,12,NH Barajas Airport,€ 96,40.45099256,-3.59465897,Standard Double or Twin Room,https://www.booking.com/hotel/es/nhbarajas.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AuLXvKsGwAIB0gIkMGZkMTVmNzItNzBjYi00NTIwLTkyMmQtZDJjZjIyZDZlNDEx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-01&checkout=2024-12-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=2bd861f125690281&srepoch=1701784548&all_sr_blocks=9068202_93708930_0_2_0&highlighted_blocks=9068202_93708930_0_2_0&matching_block_id=9068202_93708930_0_2_0&sr_pri_blocks=9068202_93708930_0_2_0__9600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
18,2024-12-01,2024-12-02,2024,12,Hotel Gran Legazpi,€ 65,40.39187083,-3.69594321,Single Room,https://www.booking.com/hotel/es/grand-legazpi.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AuLXvKsGwAIB0gIkMGZkMTVmNzItNzBjYi00NTIwLTkyMmQtZDJjZjIyZDZlNDEx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-01&checkout=2024-12-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=2bd861f125690281&srepoch=1701784548&all_sr_blocks=18907201_208816576_0_2_0&highlighted_blocks=18907201_208816576_0_2_0&matching_block_id=18907201_208816576_0_2_0&sr_pri_blocks=18907201_208816576_0_2_0__6500&from=searchresults#hotelTmpl
19,2024-12-01,2024-12-02,2024,12,ARTIEM Madrid,€ 81,40.44279925,-3.64813954,Standard Double Room (1 Adult),https://www.booking.com/hotel/es/hotel-artiem-madrid.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AuLXvKsGwAIB0gIkMGZkMTVmNzItNzBjYi00NTIwLTkyMmQtZDJjZjIyZDZlNDEx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-01&checkout=2024-12-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=2bd861f125690281&srepoch=1701784548&all_sr_blocks=9389912_380206831_0_2_0&highlighted_blocks=9389912_380206831_0_2_0&matching_block_id=9389912_380206831_0_2_0&sr_pri_blocks=9389912_380206831_0_2_0__8100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
20,2024-12-01,2024-12-02,2024,12,Hostal Los Coronales,€ 61,40.46658238,-3.59016761,Single Room,https://www.booking.com/hotel/es/hostal-los-coronales.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AuLXvKsGwAIB0gIkMGZkMTVmNzItNzBjYi00NTIwLTkyMmQtZDJjZjIyZDZlNDEx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-12-01&checkout=2024-12-02&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=2bd861f125690281&srepoch=1701784548&all_sr_blocks=1298105_344926794_1_0_0&highlighted_blocks=1298105_344926794_1_0_0&matching_block_id=1298105_344926794_1_0_0&sr_pri_blocks=1298105_344926794_1_0_0__6100&from=searchresults#hotelTmpl
